track_id,part_song,chord_absolute,roman_numeral,start_time,end_time,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12
vierratale-semua_tentangmu,chorus,G,V,64.690793651,65.851791383,-484.7625,180.55945,65.8345,55.056046,45.285763,25.63325,18.143494,10.696127,-0.031664457,-3.6714835,-1.0693183,-8.671518,-13.308532,36.998497,18.31184,12.516405,7.3954816,6.6902876,5.343808,4.5271196,5.662592,8.340725,6.442768,4.5368195,6.3247294,5.3351693
vierratale-semua_tentangmu,chorus,C,I,65.851791383,68.150566893,-469.99158,174.02042,75.28764,53.985302,44.931763,28.044924,19.821867,14.317005,4.853537,-0.416616,-0.8305177,-6.785721,-9.606387,41.25289,17.339447,12.744871,7.9602895,8.110508,6.12982,5.91843,5.224708,4.4383893,3.1816652,4.4884768,4.8408732,3.9980023
vierratale-semua_tentangmu,chorus,F,IV,68.150566893,69.404444444,-480.51895,176.3136,78.16893,57.02465,46.559776,31.427105,27.252861,19.43619,7.4300313,5.1655173,5.2612586,-2.9963002,-6.103276,49.12258,20.611294,14.610893,8.717648,8.67313,7.0582275,6.7081327,6.5197186,7.25677,7.450694,4.447895,4.710038,5.409238
vierratale-semua_tentangmu,chorus,G,V,69.404444444,70.565442177,-494.57376,165.15428,67.74276,45.96831,37.53792,24.697393,19.48486,12.628105,4.8227873,2.3340385,2.7219498,-1.3559096,-7.095786,40.781784,22.692945,10.855548,5.375686,4.406768,4.211873,4.7102866,3.8540301,4.9790907,3.7206547,4.391294,4.659306,5.0067663
vierratale-semua_tentangmu,chorus,Am,vi,70.565442177,71.656780045,-460.38394,161.12631,82.56798,55.763283,39.634533,24.157232,18.206964,10.607874,0.2396817,-3.9062312,-4.5906816,-8.181538,-9.584439,36.87094,17.800476,16.452465,7.1471324,7.2891836,7.2737865,6.615072,6.9103756,6.5937138,5.3346868,4.049441,5.3198714,4.152871
vierratale-semua_tentangmu,chorus,Em,iii,71.656780045,72.864217687,-454.06265,172.0999,85.506355,55.760147,43.030468,28.167995,20.909771,15.548912,7.43626,2.99767,1.2134136,-2.257908,-4.195592,55.995125,25.537745,16.287844,10.990856,9.561682,6.962,6.1020966,5.78126,4.968601,4.006742,3.7383347,4.385853,3.096872
vierratale-semua_tentangmu,chorus,F,IV,72.864217687,73.955555556,-466.2163,162.6701,74.982025,56.781525,45.97855,31.211546,24.566889,20.33914,13.690067,7.5291653,4.0558095,-1.3242332,-4.0319867,69.36154,24.8028,16.481396,9.595508,10.637952,9.93484,9.918172,9.992627,6.24317,5.8595915,4.2597218,4.1754622,4.8216105
vierratale-semua_tentangmu,chorus,G,V,73.955555556,75.116553288,-493.671,151.62868,83.22476,53.43215,38.901825,27.213625,19.759878,12.968032,5.9617147,3.2282403,1.4381895,-3.7336578,-6.380279,50.88927,28.331709,14.961272,6.7291746,5.5788507,6.2468843,8.403131,7.239776,5.9526315,5.227968,4.9238644,6.365932,5.6966624
vierratale-semua_tentangmu,chorus,C,I,75.116553288,77.601088435,-502.55145,149.61566,82.163086,53.420185,41.468136,30.762768,25.404947,17.60685,6.1128345,1.727981,2.1891348,-1.6942836,-5.6631265,41.04068,29.1592,10.596648,7.8479223,7.334771,7.312651,4.9314466,4.107299,4.6291904,4.7998075,3.5598786,4.8729844,4.310268
vierratale-semua_tentangmu,verse,Am,vi,77.601088435,79.760544218,-574.67267,159.10464,47.791702,41.17336,32.155903,24.983944,20.994545,15.7269,12.782067,6.586801,4.1794796,3.1432035,1.3267809,22.10757,11.532411,7.676133,7.516757,7.735694,4.162975,4.0022125,3.9066324,4.88902,4.687007,3.1986156,3.6411936,3.6169686
vierratale-semua_tentangmu,verse,C,I,79.760544218,82.059319728,-525.20996,161.22157,74.53215,48.706528,40.666122,28.700388,23.362843,17.463745,6.9690905,2.8631353,4.2203894,-0.8865368,-6.4164324,36.169987,25.901466,10.216028,8.712073,8.093574,6.4583263,6.3872757,4.330926,4.089485,5.932414,5.1707945,4.4776845,5.265617
vierratale-semua_tentangmu,verse,F,IV,82.059319728,84.474195011,-523.8429,147.90329,78.67303,52.81408,43.800735,34.383644,29.059155,22.175455,12.868056,9.408122,7.991103,1.7969439,-1.8342401,41.15127,29.942902,14.349982,9.171312,9.209856,9.448536,8.885366,7.031427,7.056783,5.774368,3.5816536,4.035651,4.761695
vierratale-semua_tentangmu,verse,G,V,84.474195011,86.796190476,-486.06927,160.01862,78.78907,54.428688,41.437855,25.44544,19.70951,12.101279,0.69469416,-1.1244755,-0.27001074,-6.685915,-8.75001,42.822964,18.803356,12.464153,7.349825,6.890168,7.002402,4.4643583,3.6494799,4.0381007,3.9237983,3.9528475,5.8809967,4.6268954
vierratale-semua_tentangmu,verse,Am,vi,86.796190476,89.280725624,-496.27222,149.99767,80.75741,56.540165,43.3283,30.109098,23.497623,16.505926,7.7447143,4.00629,2.264102,-3.4156506,-5.5462365,43.77493,15.394554,11.92048,6.906262,5.7786574,6.0741754,6.0043473,6.761322,5.854695,4.7238503,4.651144,3.65333,3.5981143
vierratale-semua_tentangmu,verse,C,I,89.280725624,91.254421769,-492.05508,161.09833,77.01913,53.84695,44.393692,30.253326,24.967049,20.145702,9.172892,4.546379,3.6675777,-4.9285755,-8.432427,40.776325,14.6487055,9.540554,6.5921354,5.941215,4.2398043,6.8549848,7.225473,5.913709,4.0638595,3.0038002,3.1155095,3.2650871
vierratale-semua_tentangmu,verse,F,IV,91.254421769,95.875192744,-479.17667,157.08975,85.72938,57.708447,44.45133,31.730803,25.24855,18.591042,9.775217,6.7039986,5.9182653,0.48298004,-4.224818,51.76894,26.643208,16.26767,9.677388,8.809076,8.298545,6.6216116,4.4994617,5.613756,5.604309,6.963979,7.2976155,5.579653
vierratale-semua_tentangmu,pre-chorus,G,V,95.875192744,98.359727891,-497.7996,154.98666,78.90653,51.59071,41.66523,29.919127,23.542566,15.488113,5.031102,2.1828856,1.9681484,-3.8889349,-7.00218,50.53189,22.414473,8.750098,7.3120823,6.2118263,4.747716,4.413054,4.37999,5.219224,4.6838093,3.645286,4.564721,4.4619975
vierratale-semua_tentangmu,pre-chorus,Am,vi,98.359727891,100.728163265,-504.6413,142.7289,80.87543,53.75392,42.223724,30.4497,25.822605,18.895573,6.7687473,3.1573973,3.5495946,-2.6379752,-6.791889,28.997494,24.877144,9.634049,6.812744,5.89534,5.2950172,4.9578986,4.425056,3.7927356,3.5111015,4.018476,4.011288,3.6539595
vierratale-semua_tentangmu,pre-chorus,F,IV,100.728163265,105.418594104,-466.6299,170.36902,78.82415,46.091278,36.56854,24.813824,21.438875,19.774097,12.228052,7.178751,6.0666704,1.5814273,-3.3558104,52.0864,38.41797,14.700769,11.050734,9.4746895,11.163624,9.801341,7.643215,5.8073916,5.473555,5.2354255,5.256775,5.848427
vierratale-semua_tentangmu,pre-chorus,G,V,105.418594104,107.763809524,-495.6575,154.62166,75.3474,50.963997,40.994137,26.711538,22.330664,16.338226,4.2360797,0.08477952,0.6511048,-4.3536954,-7.9719124,42.289055,20.158459,9.173956,7.273322,5.3856006,5.535765,5.8285065,5.8619246,4.695345,5.0793195,5.4808555,5.5398326,4.270881
vierratale-semua_tentangmu,pre-chorus,Am,vi,107.763809524,110.039365079,-481.33908,156.91866,81.661446,57.237114,43.80484,28.871094,23.01166,15.940706,4.3550086,0.2970994,0.16007175,-6.448186,-8.945491,37.077835,20.154985,12.716961,8.411526,6.2808533,7.3227324,6.6882935,4.3086076,3.125513,4.6032743,3.6638672,3.7624896,4.7365627
